,num,ID,name,protein
8360,8360,R-HSA-392499,Metabolism of proteins,P82664
8361,8361,R-HSA-392499,Metabolism of proteins,Q92552
8362,8362,R-HSA-392499,Metabolism of proteins,Q9Y291
8363,8363,R-HSA-392499,Metabolism of proteins,O60260
8364,8364,R-HSA-392499,Metabolism of proteins,Q9Y2Z4
8365,8365,R-HSA-392499,Metabolism of proteins,Q15046
8366,8366,R-HSA-392499,Metabolism of proteins,P43897
8367,8367,R-HSA-392499,Metabolism of proteins,Q96EY7
8368,8368,R-HSA-392499,Metabolism of proteins,Q9BQ48
8369,8369,R-HSA-392499,Metabolism of proteins,Q9Y2R5
8370,8370,R-HSA-392499,Metabolism of proteins,Q8N5N7
8371,8371,R-HSA-392499,Metabolism of proteins,Q7Z434
8372,8372,R-HSA-392499,Metabolism of proteins,Q9BYD6
8373,8373,R-HSA-392499,Metabolism of proteins,P49590
8374,8374,R-HSA-392499,Metabolism of proteins,Q9Y2R9
8375,8375,R-HSA-392499,Metabolism of proteins,Q9Y3D9
8376,8376,R-HSA-392499,Metabolism of proteins,Q7L3T8
8377,8377,R-HSA-392499,Metabolism of proteins,Q9Y3D3
8378,8378,R-HSA-392499,Metabolism of proteins,Q9NWT8
8379,8379,R-HSA-392499,Metabolism of proteins,Q9BYD3
8380,8380,R-HSA-392499,Metabolism of proteins,Q9Y3D2
8381,8381,R-HSA-392499,Metabolism of proteins,Q9BYD2
8382,8382,R-HSA-392499,Metabolism of proteins,Q9Y3D5
8383,8383,R-HSA-392499,Metabolism of proteins,Q9BYD1
8384,8384,R-HSA-392499,Metabolism of proteins,P82650
8385,8385,R-HSA-392499,Metabolism of proteins,Q92665
8386,8386,R-HSA-392499,Metabolism of proteins,Q969Q5
8387,8387,R-HSA-392499,Metabolism of proteins,P09001
8388,8388,R-HSA-392499,Metabolism of proteins,P82930
8389,8389,R-HSA-392499,Metabolism of proteins,P82932
8390,8390,R-HSA-392499,Metabolism of proteins,Q16540
8391,8391,R-HSA-392499,Metabolism of proteins,P82933
8392,8392,R-HSA-392499,Metabolism of proteins,Q96DV4
8393,8393,R-HSA-392499,Metabolism of proteins,P46199
8394,8394,R-HSA-392499,Metabolism of proteins,Q7Z2W9
8395,8395,R-HSA-392499,Metabolism of proteins,Q9P015
8396,8396,R-HSA-392499,Metabolism of proteins,Q9BYC9
8397,8397,R-HSA-392499,Metabolism of proteins,Q8IXQ9
8398,8398,R-HSA-392499,Metabolism of proteins,Q9BYC8
8399,8399,R-HSA-392499,Metabolism of proteins,Q8IXI2
8400,8400,R-HSA-392499,Metabolism of proteins,Q9NVS2
8401,8401,R-HSA-392499,Metabolism of proteins,Q9BQC6
8402,8402,R-HSA-392499,Metabolism of proteins,Q9NWU5
8403,8403,R-HSA-392499,Metabolism of proteins,Q5T160
8404,8404,R-HSA-392499,Metabolism of proteins,Q9H2U2
8405,8405,R-HSA-392499,Metabolism of proteins,Q6PI48
8406,8406,R-HSA-392499,Metabolism of proteins,Q9P0J6
8407,8407,R-HSA-392499,Metabolism of proteins,Q9Y3E5
8408,8408,R-HSA-392499,Metabolism of proteins,Q9BZE1
8409,8409,R-HSA-392499,Metabolism of proteins,O94826
8410,8410,R-HSA-392499,Metabolism of proteins,Q9H9J2
8411,8411,R-HSA-392499,Metabolism of proteins,Q9NSE4
8412,8412,R-HSA-392499,Metabolism of proteins,Q9UJ68
8413,8413,R-HSA-392499,Metabolism of proteins,Q96GC5
8414,8414,R-HSA-392499,Metabolism of proteins,O75616
8415,8415,R-HSA-392499,Metabolism of proteins,P06746
8416,8416,R-HSA-392499,Metabolism of proteins,P51398
8417,8417,R-HSA-392499,Metabolism of proteins,P56962
8418,8418,R-HSA-392499,Metabolism of proteins,Q5JTZ9
8419,8419,R-HSA-392499,Metabolism of proteins,Q9UKA2
8420,8420,R-HSA-392499,Metabolism of proteins,O95363
8421,8421,R-HSA-392499,Metabolism of proteins,Q6P161
8422,8422,R-HSA-392499,Metabolism of proteins,Q15070
8423,8423,R-HSA-392499,Metabolism of proteins,P82673
8424,8424,R-HSA-392499,Metabolism of proteins,Q96RP9
8425,8425,R-HSA-392499,Metabolism of proteins,P82675
8426,8426,R-HSA-392499,Metabolism of proteins,Q7Z7H8
8427,8427,R-HSA-392499,Metabolism of proteins,Q96BP2
8428,8428,R-HSA-392499,Metabolism of proteins,Q9NP81
8429,8429,R-HSA-392499,Metabolism of proteins,Q6P1L8
8430,8430,R-HSA-392499,Metabolism of proteins,P45880
8431,8431,R-HSA-392499,Metabolism of proteins,P14735
8432,8432,R-HSA-392499,Metabolism of proteins,Q5ST30
8433,8433,R-HSA-392499,Metabolism of proteins,P82909
8434,8434,R-HSA-392499,Metabolism of proteins,P52815
8435,8435,R-HSA-392499,Metabolism of proteins,Q96I59
8436,8436,R-HSA-392499,Metabolism of proteins,Q9H2K0
8437,8437,R-HSA-392499,Metabolism of proteins,P36404
8438,8438,R-HSA-392499,Metabolism of proteins,Q5T653
8439,8439,R-HSA-392499,Metabolism of proteins,P84085
8440,8440,R-HSA-392499,Metabolism of proteins,Q4U2R6
8441,8441,R-HSA-392499,Metabolism of proteins,Q9HA77
8442,8442,R-HSA-392499,Metabolism of proteins,Q9NYK5
8443,8443,R-HSA-392499,Metabolism of proteins,Q969V5
8444,8444,R-HSA-392499,Metabolism of proteins,Q9NP92
8445,8445,R-HSA-392499,Metabolism of proteins,Q14318
8446,8446,R-HSA-392499,Metabolism of proteins,Q9NZE8
8447,8447,R-HSA-392499,Metabolism of proteins,Q9UGC7
8448,8448,R-HSA-392499,Metabolism of proteins,O75394
8449,8449,R-HSA-392499,Metabolism of proteins,Q8TCC3
8450,8450,R-HSA-392499,Metabolism of proteins,Q9P0M9
8451,8451,R-HSA-392499,Metabolism of proteins,Q99497
8452,8452,R-HSA-392499,Metabolism of proteins,Q8WWR8
8453,8453,R-HSA-392499,Metabolism of proteins,Q7Z7F7
8454,8454,R-HSA-392499,Metabolism of proteins,P21796
8455,8455,R-HSA-392499,Metabolism of proteins,Q5JPH6
8456,8456,R-HSA-392499,Metabolism of proteins,P01275
8457,8457,R-HSA-392499,Metabolism of proteins,O15392
8458,8458,R-HSA-392499,Metabolism of proteins,Q13547
8459,8459,R-HSA-392499,Metabolism of proteins,Q13541
8460,8460,R-HSA-392499,Metabolism of proteins,O15155
8461,8461,R-HSA-392499,Metabolism of proteins,Q96A65
8462,8462,R-HSA-392499,Metabolism of proteins,P61978
8463,8463,R-HSA-392499,Metabolism of proteins,Q00987
8464,8464,R-HSA-392499,Metabolism of proteins,P38398
8465,8465,R-HSA-392499,Metabolism of proteins,P60484
8466,8466,R-HSA-392499,Metabolism of proteins,Q8IYI6
8467,8467,R-HSA-392499,Metabolism of proteins,Q96I59
8468,8468,R-HSA-392499,Metabolism of proteins,P02649
8469,8469,R-HSA-392499,Metabolism of proteins,P0CG48
8470,8470,R-HSA-392499,Metabolism of proteins,P0CG47
8471,8471,R-HSA-392499,Metabolism of proteins,Q8IWU4
8472,8472,R-HSA-392499,Metabolism of proteins,O95630
8473,8473,R-HSA-392499,Metabolism of proteins,Q8IUQ4
8474,8474,R-HSA-392499,Metabolism of proteins,Q5VVQ6
8475,8475,R-HSA-392499,Metabolism of proteins,O75928-2
8476,8476,R-HSA-392499,Metabolism of proteins,P46199
8477,8477,R-HSA-392499,Metabolism of proteins,P06730
8478,8478,R-HSA-392499,Metabolism of proteins,O75604
8479,8479,R-HSA-392499,Metabolism of proteins,Q96G04
8480,8480,R-HSA-392499,Metabolism of proteins,P54252
8481,8481,R-HSA-392499,Metabolism of proteins,P54132
8482,8482,R-HSA-392499,Metabolism of proteins,P10275
8483,8483,R-HSA-392499,Metabolism of proteins,P60709
8484,8484,R-HSA-392499,Metabolism of proteins,P13639
8485,8485,R-HSA-392499,Metabolism of proteins,P49590
8486,8486,R-HSA-392499,Metabolism of proteins,Q9NYA1
8487,8487,R-HSA-392499,Metabolism of proteins,Q9UGI0
8488,8488,R-HSA-392499,Metabolism of proteins,Q12873
8489,8489,R-HSA-392499,Metabolism of proteins,P68036
8490,8490,R-HSA-392499,Metabolism of proteins,P24534
8491,8491,R-HSA-392499,Metabolism of proteins,O95406
8492,8492,R-HSA-392499,Metabolism of proteins,Q9NSE4
8493,8493,R-HSA-392499,Metabolism of proteins,Q8TAG9
8494,8494,R-HSA-392499,Metabolism of proteins,P55072
8495,8495,R-HSA-392499,Metabolism of proteins,O75396
8496,8496,R-HSA-392499,Metabolism of proteins,P01019
8497,8497,R-HSA-392499,Metabolism of proteins,P37840
8498,8498,R-HSA-392499,Metabolism of proteins,Q09472
8499,8499,R-HSA-392499,Metabolism of proteins,P22061
8500,8500,R-HSA-392499,Metabolism of proteins,Q12888
8501,8501,R-HSA-392499,Metabolism of proteins,Q8IYW5
8502,8502,R-HSA-392499,Metabolism of proteins,Q13330
8503,8503,R-HSA-392499,Metabolism of proteins,P05067
8504,8504,R-HSA-392499,Metabolism of proteins,P00734
8505,8505,R-HSA-392499,Metabolism of proteins,P61081
8506,8506,R-HSA-392499,Metabolism of proteins,P01308
8507,8507,R-HSA-392499,Metabolism of proteins,Q8WXB1
8508,8508,R-HSA-392499,Metabolism of proteins,P24593
8509,8509,R-HSA-392499,Metabolism of proteins,Q12893
8510,8510,R-HSA-392499,Metabolism of proteins,O95786
8511,8511,R-HSA-392499,Metabolism of proteins,P09874
8512,8512,R-HSA-392499,Metabolism of proteins,P25963
8513,8513,R-HSA-392499,Metabolism of proteins,P03372
8514,8514,R-HSA-392499,Metabolism of proteins,P63279
8515,8515,R-HSA-392499,Metabolism of proteins,P45973
8516,8516,R-HSA-392499,Metabolism of proteins,P12004
8517,8517,R-HSA-392499,Metabolism of proteins,P38117
8518,8518,R-HSA-392499,Metabolism of proteins,O75925
8519,8519,R-HSA-392499,Metabolism of proteins,P27694
8520,8520,R-HSA-392499,Metabolism of proteins,Q9UKL3
8521,8521,R-HSA-392499,Metabolism of proteins,P04637
8522,8522,R-HSA-392499,Metabolism of proteins,Q8N726
8523,8523,R-HSA-392499,Metabolism of proteins,O96006
8524,8524,R-HSA-392499,Metabolism of proteins,Q14164
8525,8525,R-HSA-392499,Metabolism of proteins,O14653
8526,8526,R-HSA-392499,Metabolism of proteins,Q969R5
8527,8527,R-HSA-392499,Metabolism of proteins,Q99497
8528,8528,R-HSA-392499,Metabolism of proteins,Q93008
8529,8529,R-HSA-392499,Metabolism of proteins,P06493
8530,8530,R-HSA-392499,Metabolism of proteins,Q92673
8531,8531,R-HSA-392499,Metabolism of proteins,P26367
8532,8532,R-HSA-392499,Metabolism of proteins,P26641
8533,8533,R-HSA-392499,Metabolism of proteins,Q96AA3
8534,8534,R-HSA-392499,Metabolism of proteins,P10599
8535,8535,R-HSA-392499,Metabolism of proteins,15996
8536,8536,R-HSA-392499,Metabolism of proteins,P49792
8537,8537,R-HSA-392499,Metabolism of proteins,P21580
8538,8538,R-HSA-392499,Metabolism of proteins,P06748
8539,8539,R-HSA-392499,Metabolism of proteins,Q9BVK2
8540,8540,R-HSA-392499,Metabolism of proteins,Q9UBK2
8541,8541,R-HSA-392499,Metabolism of proteins,O60260
8542,8542,R-HSA-392499,Metabolism of proteins,P26358
8543,8543,R-HSA-392499,Metabolism of proteins,O14965
8544,8544,R-HSA-392499,Metabolism of proteins,Q9HA77
8545,8545,R-HSA-392499,Metabolism of proteins,O95848
8546,8546,R-HSA-392499,Metabolism of proteins,P47897
8547,8547,R-HSA-392499,Metabolism of proteins,Q5T160
8548,8548,R-HSA-392499,Metabolism of proteins,Q9NV70
8549,8549,R-HSA-392499,Metabolism of proteins,Q5JTZ9
8550,8550,R-HSA-392499,Metabolism of proteins,P01189
8551,8551,R-HSA-392499,Metabolism of proteins,Q9H2K0
8552,8552,R-HSA-392499,Metabolism of proteins,Q15436
8553,8553,R-HSA-392499,Metabolism of proteins,P29692
8554,8554,R-HSA-392499,Metabolism of proteins,Q9UER7
8555,8555,R-HSA-392499,Metabolism of proteins,P78382
8556,8556,R-HSA-392499,Metabolism of proteins,Q8N2W9
8557,8557,R-HSA-392499,Metabolism of proteins,Q13371
8558,8558,R-HSA-392499,Metabolism of proteins,P11142
8559,8559,R-HSA-597592,Post-translational protein modification,P06746
8560,8560,R-HSA-597592,Post-translational protein modification,P56962
8561,8561,R-HSA-597592,Post-translational protein modification,Q14318
8562,8562,R-HSA-597592,Post-translational protein modification,Q9Y277
8563,8563,R-HSA-597592,Post-translational protein modification,P45880
8564,8564,R-HSA-597592,Post-translational protein modification,P14735
8565,8565,R-HSA-597592,Post-translational protein modification,Q7Z434
8566,8566,R-HSA-597592,Post-translational protein modification,Q9UKA2
8567,8567,R-HSA-597592,Post-translational protein modification,Q70CQ3
8568,8568,R-HSA-597592,Post-translational protein modification,P38117
8569,8569,R-HSA-597592,Post-translational protein modification,Q8IXQ9
8570,8570,R-HSA-597592,Post-translational protein modification,Q8IXI2
8571,8571,R-HSA-597592,Post-translational protein modification,P84085
8572,8572,R-HSA-597592,Post-translational protein modification,Q9Y3E5
8573,8573,R-HSA-597592,Post-translational protein modification,Q99497
8574,8574,R-HSA-597592,Post-translational protein modification,O94826
8575,8575,R-HSA-597592,Post-translational protein modification,Q969Q5
8576,8576,R-HSA-597592,Post-translational protein modification,Q8WWR8
8577,8577,R-HSA-597592,Post-translational protein modification,Q15388
8578,8578,R-HSA-597592,Post-translational protein modification,O60260
8579,8579,R-HSA-597592,Post-translational protein modification,P21796
8580,8580,R-HSA-597592,Post-translational protein modification,Q969V5
8581,8581,R-HSA-597592,Post-translational protein modification,Q8WXB1
8582,8582,R-HSA-597592,Post-translational protein modification,O15392
8583,8583,R-HSA-597592,Post-translational protein modification,Q13547
8584,8584,R-HSA-597592,Post-translational protein modification,O15155
8585,8585,R-HSA-597592,Post-translational protein modification,Q12893
8586,8586,R-HSA-597592,Post-translational protein modification,P61978
8587,8587,R-HSA-597592,Post-translational protein modification,O95786
8588,8588,R-HSA-597592,Post-translational protein modification,P09874
8589,8589,R-HSA-597592,Post-translational protein modification,P25963
8590,8590,R-HSA-597592,Post-translational protein modification,Q00987
8591,8591,R-HSA-597592,Post-translational protein modification,P03372
8592,8592,R-HSA-597592,Post-translational protein modification,P63279
8593,8593,R-HSA-597592,Post-translational protein modification,P45973
8594,8594,R-HSA-597592,Post-translational protein modification,P38398
8595,8595,R-HSA-597592,Post-translational protein modification,P60484
8596,8596,R-HSA-597592,Post-translational protein modification,P12004
8597,8597,R-HSA-597592,Post-translational protein modification,P38117
8598,8598,R-HSA-597592,Post-translational protein modification,P0CG48
8599,8599,R-HSA-597592,Post-translational protein modification,O75925
8600,8600,R-HSA-597592,Post-translational protein modification,P0CG47
8601,8601,R-HSA-597592,Post-translational protein modification,P27694
8602,8602,R-HSA-597592,Post-translational protein modification,Q9UKL3
8603,8603,R-HSA-597592,Post-translational protein modification,O95630
8604,8604,R-HSA-597592,Post-translational protein modification,P04637
8605,8605,R-HSA-597592,Post-translational protein modification,Q8N726
8606,8606,R-HSA-597592,Post-translational protein modification,O96006
8607,8607,R-HSA-597592,Post-translational protein modification,Q5VVQ6
8608,8608,R-HSA-597592,Post-translational protein modification,O75928-2
8609,8609,R-HSA-597592,Post-translational protein modification,Q14164
8610,8610,R-HSA-597592,Post-translational protein modification,O14653
8611,8611,R-HSA-597592,Post-translational protein modification,Q969R5
8612,8612,R-HSA-597592,Post-translational protein modification,Q99497
8613,8613,R-HSA-597592,Post-translational protein modification,Q93008
8614,8614,R-HSA-597592,Post-translational protein modification,P06493
8615,8615,R-HSA-597592,Post-translational protein modification,O75604
8616,8616,R-HSA-597592,Post-translational protein modification,Q96AA3
8617,8617,R-HSA-597592,Post-translational protein modification,Q96G04
8618,8618,R-HSA-597592,Post-translational protein modification,P54252
8619,8619,R-HSA-597592,Post-translational protein modification,P54132
8620,8620,R-HSA-597592,Post-translational protein modification,P10275
8621,8621,R-HSA-597592,Post-translational protein modification,15996
8622,8622,R-HSA-597592,Post-translational protein modification,P49792
8623,8623,R-HSA-597592,Post-translational protein modification,P21580
8624,8624,R-HSA-597592,Post-translational protein modification,P13639
8625,8625,R-HSA-597592,Post-translational protein modification,P06748
8626,8626,R-HSA-597592,Post-translational protein modification,Q9UGI0
8627,8627,R-HSA-597592,Post-translational protein modification,Q12873
8628,8628,R-HSA-597592,Post-translational protein modification,Q9BVK2
8629,8629,R-HSA-597592,Post-translational protein modification,Q9UBK2
8630,8630,R-HSA-597592,Post-translational protein modification,P68036
8631,8631,R-HSA-597592,Post-translational protein modification,O60260
8632,8632,R-HSA-597592,Post-translational protein modification,P26358
8633,8633,R-HSA-597592,Post-translational protein modification,O14965
8634,8634,R-HSA-597592,Post-translational protein modification,O95406
8635,8635,R-HSA-597592,Post-translational protein modification,O95848
8636,8636,R-HSA-597592,Post-translational protein modification,P55072
8637,8637,R-HSA-597592,Post-translational protein modification,O75396
8638,8638,R-HSA-597592,Post-translational protein modification,Q09472
8639,8639,R-HSA-597592,Post-translational protein modification,Q12888
8640,8640,R-HSA-597592,Post-translational protein modification,Q15436
8641,8641,R-HSA-597592,Post-translational protein modification,Q8IYW5
8642,8642,R-HSA-597592,Post-translational protein modification,Q13330
8643,8643,R-HSA-597592,Post-translational protein modification,Q9UER7
8644,8644,R-HSA-597592,Post-translational protein modification,P78382
8645,8645,R-HSA-597592,Post-translational protein modification,Q8N2W9
8646,8646,R-HSA-597592,Post-translational protein modification,P00734
8647,8647,R-HSA-597592,Post-translational protein modification,P61081
8648,8648,R-HSA-597592,Post-translational protein modification,P11142
8649,8649,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,Q13547
8650,8650,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,P01106
8651,8651,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,P35222
8652,8652,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,P51532
8653,8653,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,Q6P1J9
8654,8654,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,Q92993
8655,8655,R-HSA-1257604,PIP3 activates AKT signaling,Q92934
8656,8656,R-HSA-1257604,PIP3 activates AKT signaling,P55211
8657,8657,R-HSA-1257604,PIP3 activates AKT signaling,Q5T1C6
8658,8658,R-HSA-1257604,PIP3 activates AKT signaling,P05412
8659,8659,R-HSA-1257604,PIP3 activates AKT signaling,P31749
8660,8660,R-HSA-1257604,PIP3 activates AKT signaling,Q92934
8661,8661,R-HSA-1257604,PIP3 activates AKT signaling,16618
8662,8662,R-HSA-1257604,PIP3 activates AKT signaling,Q00987
8663,8663,R-HSA-1257604,PIP3 activates AKT signaling,Q9H063
8664,8664,R-HSA-1257604,PIP3 activates AKT signaling,P60484
8665,8665,R-HSA-1257604,PIP3 activates AKT signaling,P15336
8666,8666,R-HSA-1257604,PIP3 activates AKT signaling,P49815
8667,8667,R-HSA-1257604,PIP3 activates AKT signaling,P22736
8668,8668,R-HSA-1257604,PIP3 activates AKT signaling,P55211
8669,8669,R-HSA-1257604,PIP3 activates AKT signaling,17526
8670,8670,R-HSA-1257604,PIP3 activates AKT signaling,P14373
8671,8671,R-HSA-5687128,MAPK6/MAPK4 signaling,P17612
8672,8672,R-HSA-5687128,MAPK6/MAPK4 signaling,Q16659
8673,8673,R-HSA-5687128,MAPK6/MAPK4 signaling,P05412
8674,8674,R-HSA-5687128,MAPK6/MAPK4 signaling,P01106
8675,8675,R-HSA-5687128,MAPK6/MAPK4 signaling,P06493
8676,8676,R-HSA-5687128,MAPK6/MAPK4 signaling,P25685
8677,8677,R-HSA-5687128,MAPK6/MAPK4 signaling,P04792
8678,8678,R-HSA-199991,Membrane Trafficking,O95721
8679,8679,R-HSA-199991,Membrane Trafficking,P84085
8680,8680,R-HSA-199991,Membrane Trafficking,P56962
8681,8681,R-HSA-199991,Membrane Trafficking,P78537
8682,8682,R-HSA-199991,Membrane Trafficking,P02794
8683,8683,R-HSA-199991,Membrane Trafficking,O15155
8684,8684,R-HSA-199991,Membrane Trafficking,Q9UL45
8685,8685,R-HSA-199991,Membrane Trafficking,Q9BV40
8686,8686,R-HSA-199991,Membrane Trafficking,Q12893
8687,8687,R-HSA-199991,Membrane Trafficking,O75379
8688,8688,R-HSA-199991,Membrane Trafficking,O95406
8689,8689,R-HSA-199991,Membrane Trafficking,O14964
8690,8690,R-HSA-199991,Membrane Trafficking,P98082
8691,8691,R-HSA-199991,Membrane Trafficking,Q9NUP1
8692,8692,R-HSA-199991,Membrane Trafficking,O60664
8693,8693,R-HSA-199991,Membrane Trafficking,O75396
8694,8694,R-HSA-199991,Membrane Trafficking,17526
8695,8695,R-HSA-199991,Membrane Trafficking,Q96EV8
8696,8696,R-HSA-199991,Membrane Trafficking,P78537
8697,8697,R-HSA-199991,Membrane Trafficking,Q15836
8698,8698,R-HSA-199991,Membrane Trafficking,P50570
8699,8699,R-HSA-199991,Membrane Trafficking,O43752
8700,8700,R-HSA-199991,Membrane Trafficking,Q6QNY0
8701,8701,R-HSA-199991,Membrane Trafficking,Q12981
8702,8702,R-HSA-199991,Membrane Trafficking,Q15436
8703,8703,R-HSA-199991,Membrane Trafficking,O14653
8704,8704,R-HSA-199991,Membrane Trafficking,P08034
8705,8705,R-HSA-199991,Membrane Trafficking,P29033
8706,8706,R-HSA-199991,Membrane Trafficking,P63027
8707,8707,R-HSA-199991,Membrane Trafficking,P05067
8708,8708,R-HSA-199991,Membrane Trafficking,O00161
8709,8709,R-HSA-199991,Membrane Trafficking,Q9P0N9
8710,8710,R-HSA-199991,Membrane Trafficking,P27958
8711,8711,R-HSA-199991,Membrane Trafficking,Q8N2H4
8712,8712,R-HSA-199991,Membrane Trafficking,15996
8713,8713,R-HSA-199991,Membrane Trafficking,P31751
8714,8714,R-HSA-199991,Membrane Trafficking,P53365
8715,8715,R-HSA-977225,Amyloid fiber formation,O60260
8716,8716,R-HSA-977225,Amyloid fiber formation,Q8IUQ4
8717,8717,R-HSA-977225,Amyloid fiber formation,Q93008
8718,8718,R-HSA-977225,Amyloid fiber formation,O60260
8719,8719,R-HSA-977225,Amyloid fiber formation,P02649
8720,8720,R-HSA-977225,Amyloid fiber formation,P37840
8721,8721,R-HSA-977225,Amyloid fiber formation,Q92673
8722,8722,R-HSA-977225,Amyloid fiber formation,P05067
8723,8723,R-HSA-73894,DNA Repair,P49916
8724,8724,R-HSA-73894,DNA Repair,P06746
8725,8725,R-HSA-73894,DNA Repair,P51530
8726,8726,R-HSA-73894,DNA Repair,P27695
8727,8727,R-HSA-73894,DNA Repair,O75417
8728,8728,R-HSA-73894,DNA Repair,P13051
8729,8729,R-HSA-73894,DNA Repair,P78549
8730,8730,R-HSA-73894,DNA Repair,O15527
8731,8731,R-HSA-73894,DNA Repair,Q9UIF7
8732,8732,R-HSA-73894,DNA Repair,Q13472
8733,8733,R-HSA-73894,DNA Repair,O43542
8734,8734,R-HSA-73894,DNA Repair,Q12888
8735,8735,R-HSA-73894,DNA Repair,O15287
8736,8736,R-HSA-73894,DNA Repair,Q14159
8737,8737,R-HSA-73894,DNA Repair,Q8IYW5
8738,8738,R-HSA-73894,DNA Repair,P05161
8739,8739,R-HSA-73894,DNA Repair,Q9NXR7
8740,8740,R-HSA-73894,DNA Repair,P40692
8741,8741,R-HSA-73894,DNA Repair,Q8N2W9
8742,8742,R-HSA-73894,DNA Repair,P23025
8743,8743,R-HSA-73894,DNA Repair,P45983
8744,8744,R-HSA-73894,DNA Repair,Q06609
8745,8745,R-HSA-73894,DNA Repair,P63279
8746,8746,R-HSA-73894,DNA Repair,Q92993
8747,8747,R-HSA-73894,DNA Repair,P07992
8748,8748,R-HSA-73894,DNA Repair,P38398
8749,8749,R-HSA-73894,DNA Repair,O75771
8750,8750,R-HSA-73894,DNA Repair,Q5UIP0
8751,8751,R-HSA-73894,DNA Repair,Q9NW38
8752,8752,R-HSA-73894,DNA Repair,Q96T60
8753,8753,R-HSA-73894,DNA Repair,Q9NWV8
8754,8754,R-HSA-73894,DNA Repair,P00519
8755,8755,R-HSA-73894,DNA Repair,Q09472
8756,8756,R-HSA-6807070,PTEN Regulation,Q9H063
8757,8757,R-HSA-6807070,PTEN Regulation,P60484
8758,8758,R-HSA-6807070,PTEN Regulation,P05412
8759,8759,R-HSA-6807070,PTEN Regulation,P15336
8760,8760,R-HSA-6807070,PTEN Regulation,P14373
8761,8761,R-HSA-72172,mRNA Splicing,P52597
8762,8762,R-HSA-72172,mRNA Splicing,P31943
8763,8763,R-HSA-72172,mRNA Splicing,Q92917
8764,8764,R-HSA-72172,mRNA Splicing,P38919
8765,8765,R-HSA-72172,mRNA Splicing,Q14103
8766,8766,R-HSA-72172,mRNA Splicing,P61978
8767,8767,R-HSA-72172,mRNA Splicing,O95400
8768,8768,R-HSA-72172,mRNA Splicing,Q15287
8769,8769,R-HSA-72172,mRNA Splicing,Q9ULR0
8770,8770,R-HSA-72172,mRNA Splicing,Q13573
8771,8771,R-HSA-72172,mRNA Splicing,P41223
8772,8772,R-HSA-72172,mRNA Splicing,Q05519
8773,8773,R-HSA-72172,mRNA Splicing,Q86V81
8774,8774,R-HSA-72172,mRNA Splicing,P67809
8775,8775,R-HSA-72172,mRNA Splicing,P52756
8776,8776,R-HSA-72172,mRNA Splicing,O95391
8777,8777,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,P31749
8778,8778,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,P0DMV8
8779,8779,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,P31946
8780,8780,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,Q92973
8781,8781,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,P17252
8782,8782,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,P11142
8783,8783,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,P04792
8784,8784,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,P63104
8785,8785,R-HSA-9006925,Intracellular signaling by second messengers,P17612
8786,8786,R-HSA-9006925,Intracellular signaling by second messengers,Q92934
8787,8787,R-HSA-9006925,Intracellular signaling by second messengers,P55211
8788,8788,R-HSA-9006925,Intracellular signaling by second messengers,O43865
8789,8789,R-HSA-9006925,Intracellular signaling by second messengers,Q5T1C6
8790,8790,R-HSA-9006925,Intracellular signaling by second messengers,P05412
8791,8791,R-HSA-9006925,Intracellular signaling by second messengers,P31749
8792,8792,R-HSA-9006925,Intracellular signaling by second messengers,Q92934
8793,8793,R-HSA-9006925,Intracellular signaling by second messengers,16618
8794,8794,R-HSA-9006925,Intracellular signaling by second messengers,Q00987
8795,8795,R-HSA-9006925,Intracellular signaling by second messengers,Q9H063
8796,8796,R-HSA-9006925,Intracellular signaling by second messengers,P60484
8797,8797,R-HSA-9006925,Intracellular signaling by second messengers,P15336
8798,8798,R-HSA-9006925,Intracellular signaling by second messengers,P49815
8799,8799,R-HSA-9006925,Intracellular signaling by second messengers,P22736
8800,8800,R-HSA-9006925,Intracellular signaling by second messengers,P55211
8801,8801,R-HSA-9006925,Intracellular signaling by second messengers,17526
8802,8802,R-HSA-9006925,Intracellular signaling by second messengers,P13861
8803,8803,R-HSA-9006925,Intracellular signaling by second messengers,P14373
8804,8804,R-HSA-5653656,Vesicle-mediated transport,O95721
8805,8805,R-HSA-5653656,Vesicle-mediated transport,P84085
8806,8806,R-HSA-5653656,Vesicle-mediated transport,P56962
8807,8807,R-HSA-5653656,Vesicle-mediated transport,P78537
8808,8808,R-HSA-5653656,Vesicle-mediated transport,P02794
8809,8809,R-HSA-5653656,Vesicle-mediated transport,O15155
8810,8810,R-HSA-5653656,Vesicle-mediated transport,Q9UL45
